id,name,salary,department
5434,Employee_5434,105280,Finance
5435,Employee_5435,79787,HR
5436,Employee_5436,88731,Sales
5437,Employee_5437,96860,IT
5438,Employee_5438,69516,Sales
5439,Employee_5439,30761,HR
5440,Employee_5440,93729,IT
5441,Employee_5441,49859,Finance
5442,Employee_5442,44520,Finance
5443,Employee_5443,133971,HR
5444,Employee_5444,134898,Finance
5445,Employee_5445,140139,Sales
5446,Employee_5446,109423,IT
5447,Employee_5447,46319,Sales
5448,Employee_5448,141663,IT
5449,Employee_5449,65155,HR
5450,Employee_5450,36070,Sales
5451,Employee_5451,60386,IT
5452,Employee_5452,107293,IT
5453,Employee_5453,134912,Sales
5454,Employee_5454,68441,Sales
5455,Employee_5455,125090,IT
5456,Employee_5456,70482,Sales
5457,Employee_5457,97041,IT
5458,Employee_5458,46550,HR
5459,Employee_5459,58116,Sales
5460,Employee_5460,38803,Finance
5461,Employee_5461,68208,IT
5462,Employee_5462,140153,HR
5463,Employee_5463,85841,Finance
5464,Employee_5464,38767,IT
5465,Employee_5465,55578,Sales
5466,Employee_5466,109974,Finance
5467,Employee_5467,122137,Sales
5468,Employee_5468,84116,IT
5469,Employee_5469,74289,IT
5470,Employee_5470,58461,Finance
5471,Employee_5471,140775,IT
5472,Employee_5472,40316,IT
5473,Employee_5473,91481,Finance
5474,Employee_5474,62240,Finance
5475,Employee_5475,126150,IT
5476,Employee_5476,73755,HR
5477,Employee_5477,92617,HR
5478,Employee_5478,42546,Sales
5479,Employee_5479,128302,Sales
5480,Employee_5480,38980,Sales
5481,Employee_5481,139186,HR
5482,Employee_5482,120222,IT
5483,Employee_5483,131880,IT
5484,Employee_5484,119868,IT
5485,Employee_5485,103989,Finance
5486,Employee_5486,143538,Finance
5487,Employee_5487,122459,Sales
5488,Employee_5488,122467,Finance
5489,Employee_5489,52659,Finance
5490,Employee_5490,69072,IT
5491,Employee_5491,70073,Finance
5492,Employee_5492,124360,Finance
5493,Employee_5493,135726,HR
5494,Employee_5494,67950,Finance
5495,Employee_5495,86153,IT
5496,Employee_5496,47497,IT
5497,Employee_5497,116179,IT
5498,Employee_5498,124446,Finance
5499,Employee_5499,141918,HR
5500,Employee_5500,100256,HR
5501,Employee_5501,46722,IT
5502,Employee_5502,40542,HR
5503,Employee_5503,85221,Finance
5504,Employee_5504,57154,HR
5505,Employee_5505,81308,HR
5506,Employee_5506,98045,Finance
5507,Employee_5507,39090,IT
5508,Employee_5508,117482,Finance
5509,Employee_5509,46558,HR
5510,Employee_5510,120073,Finance
5511,Employee_5511,104679,IT
5512,Employee_5512,133862,HR
5513,Employee_5513,133234,Finance
5514,Employee_5514,107285,Finance
5515,Employee_5515,106114,IT
5516,Employee_5516,85726,Sales
5517,Employee_5517,34118,Sales
5518,Employee_5518,133658,HR
5519,Employee_5519,129191,IT
5520,Employee_5520,70405,HR
5521,Employee_5521,138226,IT
5522,Employee_5522,68712,Finance
5523,Employee_5523,90299,HR
5524,Employee_5524,49085,Finance
5525,Employee_5525,124384,HR
5526,Employee_5526,67205,Sales
5527,Employee_5527,73375,Finance
5528,Employee_5528,134578,HR
5529,Employee_5529,127725,Sales
5530,Employee_5530,149729,Finance
5531,Employee_5531,84895,Sales
5532,Employee_5532,149496,Sales
5533,Employee_5533,35295,HR
5534,Employee_5534,41789,HR
5535,Employee_5535,62775,Sales
5536,Employee_5536,51992,Sales
5537,Employee_5537,30698,IT
5538,Employee_5538,74534,Sales
5539,Employee_5539,129607,Finance
5540,Employee_5540,72994,Sales
5541,Employee_5541,149363,Finance
5542,Employee_5542,82420,Finance
5543,Employee_5543,132934,Sales
5544,Employee_5544,114094,Sales
5545,Employee_5545,38544,HR
5546,Employee_5546,86466,Finance
5547,Employee_5547,49162,Finance
5548,Employee_5548,113890,IT
5549,Employee_5549,88792,Finance
5550,Employee_5550,99480,IT
5551,Employee_5551,88367,HR
5552,Employee_5552,98560,Sales
5553,Employee_5553,50617,HR
5554,Employee_5554,107948,HR
5555,Employee_5555,92601,HR
5556,Employee_5556,101619,IT
5557,Employee_5557,133144,HR
5558,Employee_5558,135821,IT
5559,Employee_5559,88128,Finance
5560,Employee_5560,80160,IT
5561,Employee_5561,37545,IT
5562,Employee_5562,59687,Finance
5563,Employee_5563,89647,Sales
5564,Employee_5564,79571,IT
5565,Employee_5565,87462,Finance
5566,Employee_5566,48094,IT
5567,Employee_5567,89605,IT
5568,Employee_5568,119969,IT
5569,Employee_5569,141136,Sales
5570,Employee_5570,54604,HR
5571,Employee_5571,42264,Finance
5572,Employee_5572,63964,HR
5573,Employee_5573,101740,Finance
5574,Employee_5574,149229,Sales
5575,Employee_5575,93959,Finance
5576,Employee_5576,75768,Finance
5577,Employee_5577,120790,Finance
5578,Employee_5578,97985,HR
5579,Employee_5579,81769,IT
5580,Employee_5580,119374,IT
5581,Employee_5581,126633,Sales
5582,Employee_5582,64317,Finance
5583,Employee_5583,96395,HR
5584,Employee_5584,51567,IT
5585,Employee_5585,56699,Sales
5586,Employee_5586,72123,IT
5587,Employee_5587,46937,Finance
5588,Employee_5588,115460,Sales
5589,Employee_5589,94241,Finance
5590,Employee_5590,145311,IT
5591,Employee_5591,53072,HR
5592,Employee_5592,53358,HR
5593,Employee_5593,121115,Finance
5594,Employee_5594,43851,Finance
5595,Employee_5595,83997,IT
5596,Employee_5596,108718,IT
5597,Employee_5597,98460,HR
5598,Employee_5598,62235,HR
5599,Employee_5599,40574,Sales
5600,Employee_5600,85661,Finance
5601,Employee_5601,53582,Sales
5602,Employee_5602,105125,Finance
5603,Employee_5603,75978,Sales
5604,Employee_5604,70624,HR
5605,Employee_5605,33039,HR
5606,Employee_5606,33704,Finance
5607,Employee_5607,53552,Sales
5608,Employee_5608,75068,Sales
5609,Employee_5609,31628,IT
5610,Employee_5610,114864,Sales
5611,Employee_5611,140005,Finance
5612,Employee_5612,113799,IT
5613,Employee_5613,42628,Sales
5614,Employee_5614,104719,Sales
5615,Employee_5615,68900,IT
5616,Employee_5616,59988,HR
5617,Employee_5617,109176,Sales
5618,Employee_5618,102615,IT
5619,Employee_5619,50881,Finance
5620,Employee_5620,77790,IT
5621,Employee_5621,73344,Sales
5622,Employee_5622,31292,IT
5623,Employee_5623,84592,Sales
5624,Employee_5624,146186,Sales
5625,Employee_5625,122693,IT
5626,Employee_5626,125830,Finance
5627,Employee_5627,50588,Finance
5628,Employee_5628,49014,Finance
5629,Employee_5629,99277,Finance
5630,Employee_5630,68558,IT
5631,Employee_5631,130408,Finance
5632,Employee_5632,90381,HR
5633,Employee_5633,102184,HR
5634,Employee_5634,117281,Sales
5635,Employee_5635,114209,Sales
5636,Employee_5636,134727,Finance
5637,Employee_5637,119766,HR
5638,Employee_5638,111797,Sales
5639,Employee_5639,78246,Finance
5640,Employee_5640,103688,Sales
5641,Employee_5641,62183,HR
5642,Employee_5642,49769,IT
5643,Employee_5643,37534,Sales
5644,Employee_5644,41607,Finance
5645,Employee_5645,132578,Finance
5646,Employee_5646,124371,Finance
5647,Employee_5647,105921,HR
5648,Employee_5648,145558,Finance
5649,Employee_5649,43900,IT
5650,Employee_5650,103703,HR
5651,Employee_5651,61736,Finance
5652,Employee_5652,60497,Sales
5653,Employee_5653,55432,Finance
5654,Employee_5654,52014,IT
5655,Employee_5655,47709,IT
5656,Employee_5656,134972,Sales
5657,Employee_5657,46652,Sales
5658,Employee_5658,49382,Sales
5659,Employee_5659,141248,Finance
5660,Employee_5660,65381,Finance
5661,Employee_5661,38557,IT
5662,Employee_5662,108082,Sales
5663,Employee_5663,90231,IT
5664,Employee_5664,95417,Finance
5665,Employee_5665,40191,Sales
5666,Employee_5666,74761,Finance
5667,Employee_5667,85813,Finance
5668,Employee_5668,103667,IT
5669,Employee_5669,59847,HR
5670,Employee_5670,69217,HR
5671,Employee_5671,113206,Finance
5672,Employee_5672,35297,IT
5673,Employee_5673,68461,Sales
5674,Employee_5674,78347,IT
5675,Employee_5675,38057,Finance
5676,Employee_5676,104072,Sales
5677,Employee_5677,127062,IT
5678,Employee_5678,39456,IT
5679,Employee_5679,146003,Finance
5680,Employee_5680,132807,Finance
5681,Employee_5681,74964,Sales
5682,Employee_5682,81812,HR
5683,Employee_5683,134948,HR
5684,Employee_5684,75554,Sales
5685,Employee_5685,54640,Finance
5686,Employee_5686,94234,HR
5687,Employee_5687,103807,HR
5688,Employee_5688,75162,HR
5689,Employee_5689,138057,Finance
5690,Employee_5690,37787,Finance
5691,Employee_5691,137022,HR
5692,Employee_5692,43923,Finance
5693,Employee_5693,55130,Sales
5694,Employee_5694,71193,Finance
5695,Employee_5695,119751,HR
5696,Employee_5696,89341,IT
5697,Employee_5697,136269,Finance
5698,Employee_5698,122377,IT
5699,Employee_5699,118020,Sales
5700,Employee_5700,121622,HR
5701,Employee_5701,123931,IT
5702,Employee_5702,138124,Sales
5703,Employee_5703,60205,HR
5704,Employee_5704,49522,Sales
5705,Employee_5705,138161,Sales
5706,Employee_5706,75565,HR
5707,Employee_5707,30676,IT
5708,Employee_5708,118173,Sales
5709,Employee_5709,112970,IT
5710,Employee_5710,122579,Finance
5711,Employee_5711,138242,IT
5712,Employee_5712,87315,IT
5713,Employee_5713,88614,HR
5714,Employee_5714,148534,Sales
5715,Employee_5715,37478,IT
5716,Employee_5716,58084,IT
5717,Employee_5717,136087,Sales
5718,Employee_5718,33380,HR
5719,Employee_5719,98208,Finance
5720,Employee_5720,95704,Finance
5721,Employee_5721,103291,HR
5722,Employee_5722,123960,IT
5723,Employee_5723,58219,HR
5724,Employee_5724,127888,Sales
5725,Employee_5725,71495,HR
5726,Employee_5726,91479,Finance
5727,Employee_5727,95678,Finance
5728,Employee_5728,127629,Sales
5729,Employee_5729,113940,HR
5730,Employee_5730,86924,Finance
5731,Employee_5731,36112,IT
5732,Employee_5732,105523,IT
5733,Employee_5733,56040,Sales
5734,Employee_5734,30238,IT
5735,Employee_5735,47862,HR
5736,Employee_5736,128283,Sales
5737,Employee_5737,38647,Finance
5738,Employee_5738,138522,Sales
5739,Employee_5739,118990,IT
5740,Employee_5740,113731,Sales
5741,Employee_5741,72990,IT
5742,Employee_5742,144667,IT
5743,Employee_5743,49565,Sales
5744,Employee_5744,133658,Finance
5745,Employee_5745,129344,HR
5746,Employee_5746,90215,Sales
5747,Employee_5747,73977,IT
5748,Employee_5748,47943,HR
5749,Employee_5749,95882,Finance
5750,Employee_5750,101436,Finance
5751,Employee_5751,129489,Finance
5752,Employee_5752,64096,Finance
5753,Employee_5753,62697,Sales
5754,Employee_5754,49551,Sales
5755,Employee_5755,123702,IT
5756,Employee_5756,90242,Finance
5757,Employee_5757,108045,IT
5758,Employee_5758,106592,Sales
5759,Employee_5759,54126,HR
5760,Employee_5760,43192,Sales
5761,Employee_5761,109453,Finance
5762,Employee_5762,53581,IT
5763,Employee_5763,33589,Sales
5764,Employee_5764,143790,HR
5765,Employee_5765,69867,HR
5766,Employee_5766,113690,Sales
5767,Employee_5767,140136,IT
5768,Employee_5768,121920,Sales
5769,Employee_5769,135277,HR
5770,Employee_5770,98878,IT
5771,Employee_5771,84756,Sales
5772,Employee_5772,109108,IT
5773,Employee_5773,101946,HR
5774,Employee_5774,64728,Sales
5775,Employee_5775,84200,Finance
5776,Employee_5776,39683,Finance
5777,Employee_5777,100871,IT
5778,Employee_5778,76162,HR
5779,Employee_5779,139961,IT
5780,Employee_5780,57053,Sales
5781,Employee_5781,124261,IT
5782,Employee_5782,57213,IT
5783,Employee_5783,48070,Sales
5784,Employee_5784,123097,IT
5785,Employee_5785,78707,Finance
5786,Employee_5786,86964,HR
5787,Employee_5787,38465,HR
5788,Employee_5788,59299,Finance
5789,Employee_5789,123301,Sales
5790,Employee_5790,31694,Finance
5791,Employee_5791,88703,HR
5792,Employee_5792,44714,Sales
5793,Employee_5793,44041,HR
5794,Employee_5794,117430,Finance
5795,Employee_5795,121774,Sales
5796,Employee_5796,84757,IT
5797,Employee_5797,88898,HR
5798,Employee_5798,56640,Finance
5799,Employee_5799,57152,IT
5800,Employee_5800,34440,IT
5801,Employee_5801,85877,IT
5802,Employee_5802,142055,Sales
5803,Employee_5803,111607,IT
5804,Employee_5804,105469,IT
5805,Employee_5805,48058,Finance
5806,Employee_5806,49088,Finance
5807,Employee_5807,124495,HR
5808,Employee_5808,98494,Finance
5809,Employee_5809,136488,IT
5810,Employee_5810,53207,Finance
5811,Employee_5811,144886,HR
5812,Employee_5812,88543,Finance
5813,Employee_5813,56563,HR
5814,Employee_5814,122758,HR
5815,Employee_5815,124291,HR
5816,Employee_5816,82460,Finance
5817,Employee_5817,147667,Sales
5818,Employee_5818,143501,HR
5819,Employee_5819,121543,Finance
5820,Employee_5820,148743,Sales
5821,Employee_5821,124890,Sales
5822,Employee_5822,88184,HR
5823,Employee_5823,124381,IT
5824,Employee_5824,50823,Sales
5825,Employee_5825,79199,IT
5826,Employee_5826,40794,IT
5827,Employee_5827,52296,Sales
5828,Employee_5828,91375,HR
5829,Employee_5829,146950,IT
5830,Employee_5830,65246,IT
5831,Employee_5831,115595,Sales
5832,Employee_5832,145739,IT
5833,Employee_5833,127291,HR
5834,Employee_5834,78988,HR
5835,Employee_5835,39347,Finance
5836,Employee_5836,51129,IT
5837,Employee_5837,116914,Sales
5838,Employee_5838,53940,Finance
5839,Employee_5839,135468,Sales
5840,Employee_5840,79285,Finance
5841,Employee_5841,64863,IT
5842,Employee_5842,126971,Sales
5843,Employee_5843,37488,HR
5844,Employee_5844,57058,HR
5845,Employee_5845,75099,Finance
5846,Employee_5846,43556,IT
5847,Employee_5847,70825,IT
5848,Employee_5848,30303,IT
5849,Employee_5849,75404,HR
5850,Employee_5850,120582,Finance
5851,Employee_5851,98860,Sales
5852,Employee_5852,110811,Finance
5853,Employee_5853,80899,Sales
5854,Employee_5854,35382,Sales
5855,Employee_5855,122959,HR
5856,Employee_5856,34260,HR
5857,Employee_5857,37172,IT
5858,Employee_5858,34497,Sales
5859,Employee_5859,143856,IT
5860,Employee_5860,113237,Finance
5861,Employee_5861,73143,Finance
5862,Employee_5862,46744,IT
5863,Employee_5863,56530,Sales
5864,Employee_5864,67584,IT
5865,Employee_5865,59332,Finance
5866,Employee_5866,40636,Sales
5867,Employee_5867,140701,Finance
5868,Employee_5868,103636,Finance
5869,Employee_5869,104775,IT
5870,Employee_5870,59312,Sales
5871,Employee_5871,136643,Finance
5872,Employee_5872,93442,IT
5873,Employee_5873,67568,Finance
5874,Employee_5874,87856,Sales
5875,Employee_5875,74037,IT
5876,Employee_5876,123936,IT
5877,Employee_5877,95661,HR
5878,Employee_5878,36490,IT
5879,Employee_5879,52025,IT
5880,Employee_5880,130052,HR
5881,Employee_5881,145941,Finance
5882,Employee_5882,80502,HR
5883,Employee_5883,51406,Finance
5884,Employee_5884,113282,HR
5885,Employee_5885,77839,IT
5886,Employee_5886,71331,Sales
5887,Employee_5887,54524,IT
5888,Employee_5888,55720,HR
5889,Employee_5889,95218,Sales
5890,Employee_5890,43350,Sales
5891,Employee_5891,118103,Sales
5892,Employee_5892,109805,HR
5893,Employee_5893,133968,Sales
5894,Employee_5894,52730,Sales
5895,Employee_5895,83868,IT
5896,Employee_5896,67277,HR
5897,Employee_5897,53644,Sales
5898,Employee_5898,50949,Finance
5899,Employee_5899,92121,Sales
5900,Employee_5900,83372,HR
5901,Employee_5901,39653,HR
5902,Employee_5902,39082,IT
5903,Employee_5903,138979,Sales
5904,Employee_5904,82207,Finance
5905,Employee_5905,91776,Sales
5906,Employee_5906,147816,IT
5907,Employee_5907,129542,Finance
5908,Employee_5908,62551,IT
5909,Employee_5909,67548,IT
5910,Employee_5910,94068,Finance
5911,Employee_5911,47704,Sales
5912,Employee_5912,133476,Finance
5913,Employee_5913,133874,HR
5914,Employee_5914,48174,IT
5915,Employee_5915,110578,Finance
5916,Employee_5916,131409,IT
5917,Employee_5917,89162,IT
5918,Employee_5918,130479,Finance
5919,Employee_5919,62173,HR
5920,Employee_5920,71682,Finance
5921,Employee_5921,40130,Sales
5922,Employee_5922,68313,Sales
5923,Employee_5923,92247,Sales
5924,Employee_5924,55823,Finance
5925,Employee_5925,90056,Sales
5926,Employee_5926,125737,Sales
5927,Employee_5927,95539,Finance
5928,Employee_5928,46532,IT
5929,Employee_5929,106775,Sales
5930,Employee_5930,73202,HR
5931,Employee_5931,141251,IT
5932,Employee_5932,112690,Finance
5933,Employee_5933,97190,IT
5934,Employee_5934,60557,HR
5935,Employee_5935,68460,IT
5936,Employee_5936,95249,Sales
5937,Employee_5937,37997,HR
5938,Employee_5938,132234,Finance
5939,Employee_5939,58784,HR
5940,Employee_5940,91114,Sales
5941,Employee_5941,92156,HR
5942,Employee_5942,133977,HR
5943,Employee_5943,107828,Finance
5944,Employee_5944,30641,IT
5945,Employee_5945,45734,IT
5946,Employee_5946,141420,HR
5947,Employee_5947,44250,IT
5948,Employee_5948,34455,Sales
5949,Employee_5949,58917,IT
5950,Employee_5950,53697,HR
5951,Employee_5951,139192,Sales
5952,Employee_5952,100817,IT
5953,Employee_5953,58365,IT
5954,Employee_5954,143458,Sales
5955,Employee_5955,115714,IT
5956,Employee_5956,102473,Sales
5957,Employee_5957,63985,Sales
5958,Employee_5958,142107,IT
5959,Employee_5959,148065,HR
5960,Employee_5960,52498,Sales
5961,Employee_5961,129030,Finance
5962,Employee_5962,31823,HR
5963,Employee_5963,96704,IT
5964,Employee_5964,60251,HR
5965,Employee_5965,73668,Finance
5966,Employee_5966,125158,Finance
5967,Employee_5967,125427,IT
5968,Employee_5968,120910,Finance
5969,Employee_5969,146660,HR
5970,Employee_5970,30676,Sales
5971,Employee_5971,60009,Finance
5972,Employee_5972,129229,Sales
5973,Employee_5973,53908,Finance
5974,Employee_5974,95301,Finance
5975,Employee_5975,96476,IT
5976,Employee_5976,99057,Sales
5977,Employee_5977,135395,Finance
5978,Employee_5978,132187,IT
5979,Employee_5979,135512,IT
5980,Employee_5980,70666,HR
5981,Employee_5981,99706,Finance
5982,Employee_5982,50764,HR
5983,Employee_5983,131476,HR
5984,Employee_5984,41398,Finance
5985,Employee_5985,107085,Finance
5986,Employee_5986,148263,Finance
5987,Employee_5987,64597,IT
5988,Employee_5988,145859,HR
5989,Employee_5989,56586,IT
5990,Employee_5990,123124,Sales
5991,Employee_5991,50655,Finance
5992,Employee_5992,45452,Finance
5993,Employee_5993,71735,Finance
5994,Employee_5994,40774,IT
5995,Employee_5995,116918,HR
5996,Employee_5996,32545,Finance
5997,Employee_5997,77852,IT
5998,Employee_5998,83564,HR
5999,Employee_5999,82974,IT
6000,Employee_6000,62590,Sales
6001,Employee_6001,144368,IT
6002,Employee_6002,147381,Finance
6003,Employee_6003,56041,Sales
6004,Employee_6004,76112,Finance
6005,Employee_6005,66524,HR
6006,Employee_6006,46737,IT
6007,Employee_6007,80173,Sales
6008,Employee_6008,111020,Sales
6009,Employee_6009,143033,HR
6010,Employee_6010,35998,Sales
6011,Employee_6011,76489,IT
6012,Employee_6012,113453,IT
6013,Employee_6013,79459,HR
6014,Employee_6014,43150,Finance
6015,Employee_6015,91615,HR
6016,Employee_6016,92494,IT
6017,Employee_6017,47805,HR
6018,Employee_6018,96316,IT
6019,Employee_6019,102892,Finance
6020,Employee_6020,52884,Finance
6021,Employee_6021,142678,Sales
6022,Employee_6022,124554,Sales
6023,Employee_6023,96925,Sales
6024,Employee_6024,42000,Sales
6025,Employee_6025,46084,Sales
6026,Employee_6026,70203,HR
6027,Employee_6027,91484,IT
6028,Employee_6028,94875,Finance
6029,Employee_6029,79765,IT
6030,Employee_6030,49412,Sales
6031,Employee_6031,59589,IT
6032,Employee_6032,121254,HR
6033,Employee_6033,83515,Finance
6034,Employee_6034,74016,Sales
6035,Employee_6035,110721,HR
6036,Employee_6036,58069,Finance
6037,Employee_6037,75495,Finance
6038,Employee_6038,58380,IT
6039,Employee_6039,77276,Sales
6040,Employee_6040,35631,Sales
6041,Employee_6041,92921,Finance
6042,Employee_6042,88670,Sales
6043,Employee_6043,69163,Sales
6044,Employee_6044,100750,Finance
6045,Employee_6045,32795,HR
6046,Employee_6046,127465,IT
6047,Employee_6047,148435,IT
6048,Employee_6048,123161,Finance
6049,Employee_6049,105691,Finance
6050,Employee_6050,92398,IT
6051,Employee_6051,64782,Finance
6052,Employee_6052,123131,Finance
6053,Employee_6053,136233,Finance
6054,Employee_6054,121337,Finance
6055,Employee_6055,111224,HR
6056,Employee_6056,102030,Sales
6057,Employee_6057,80441,Sales
6058,Employee_6058,30183,Finance
6059,Employee_6059,38250,IT
6060,Employee_6060,145111,Finance
6061,Employee_6061,149636,IT
6062,Employee_6062,47816,Sales
6063,Employee_6063,43682,IT
6064,Employee_6064,37807,IT
